Food_ID,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Expiry_Year,Expiry_Month,Expiry_Day,Name,Type,Address,City,Contact
631,Pasta,49,2025-03-30,232,Supermarket,Muellermouth,Non-Vegetarian,Dinner,2025,March,30,"Snyder, Caldwell and Campbell",Supermarket,"652 Williams Mount
Jonesstad, WI 51744",Muellermouth,001-204-401-6159x495
632,Fruits,45,2025-03-25,850,Grocery Store,North Stevenbury,Vegan,Breakfast,2025,March,25,"Cooper, Osborn and Clark",Grocery Store,"8962 Robinson Greens Suite 631
Pricechester, LA 52710",North Stevenbury,001-548-930-4392x6738
633,Salad,19,2025-03-28,922,Restaurant,Lake Michael,Vegan,Snacks,2025,March,28,Villegas Inc,Restaurant,"648 Maria Gardens
New Charles, NM 12489",Lake Michael,3387210560
634,Bread,40,2025-03-16,205,Grocery Store,Carlbury,Non-Vegetarian,Breakfast,2025,March,16,Thompson Group,Grocery Store,"81499 Baker Valley Suite 876
Wheelerview, CT 20385",Carlbury,858-115-6375x26624
635,Pasta,18,2025-03-26,251,Restaurant,East Terrancemouth,Vegetarian,Dinner,2025,March,26,Carter-Jones,Restaurant,"26720 Candace Inlet Suite 052
Hendersonton, MA 30678",East Terrancemouth,892-412-5796
636,Fish,11,2025-03-25,687,Catering Service,North James,Non-Vegetarian,Lunch,2025,March,25,Mcdonald-Howell,Catering Service,"93955 Mann Pines
Port Stevenbury, PA 67605",North James,504-183-2400x84016
637,Chicken,49,2025-03-30,873,Catering Service,East Sonyaport,Non-Vegetarian,Lunch,2025,March,30,Parsons and Sons,Catering Service,"52339 Angela Circle
Stevenville, WY 85182",East Sonyaport,169-470-3250x7530
638,Rice,12,2025-03-21,421,Supermarket,Kylehaven,Non-Vegetarian,Dinner,2025,March,21,Glass Inc,Supermarket,"USNS Mayer
FPO AA 41836",Kylehaven,297.322.1309x74402
639,Salad,5,2025-03-20,60,Restaurant,Wilsonport,Non-Vegetarian,Lunch,2025,March,20,Parker-Campbell,Restaurant,"USNS Williams
FPO AE 15960",Wilsonport,(006)958-8829x497
640,Pasta,2,2025-03-17,422,Catering Service,Smithfort,Non-Vegetarian,Breakfast,2025,March,17,Wilson-Cook,Catering Service,"005 Steven Club Suite 180
Robertston, CA 27213",Smithfort,276-435-4585x5485
641,Bread,9,2025-03-30,692,Supermarket,South Andrewport,Vegan,Snacks,2025,March,30,"Rocha, Johnson and Dunlap",Supermarket,"31552 Jodi Motorway Suite 547
Allenport, AR 98936",South Andrewport,+1-596-531-4868
642,Chicken,38,2025-03-29,365,Restaurant,West Robert,Non-Vegetarian,Dinner,2025,March,29,"Bray, Nguyen and Christensen",Restaurant,"27009 Sheri Forges
Heidiview, AK 10251",West Robert,589.913.5215x7984
643,Salad,8,2025-03-23,240,Catering Service,Andreaborough,Vegan,Dinner,2025,March,23,Marshall Ltd,Catering Service,"30050 Christine Square Apt. 097
Kingfort, KS 26841",Andreaborough,+1-314-339-0357x53136
644,Bread,21,2025-03-18,42,Grocery Store,East Nicholasbury,Non-Vegetarian,Snacks,2025,March,18,Austin-Yu,Grocery Store,"482 Lisa Viaduct
Shirleyberg, IL 95427",East Nicholasbury,+1-392-878-0666x94428
645,Soup,34,2025-03-21,643,Supermarket,North Ebony,Vegetarian,Breakfast,2025,March,21,Dixon LLC,Supermarket,"11321 Nicholas Estates Suite 016
Leeland, LA 25575",North Ebony,+1-283-422-5540x00555
646,Fruits,44,2025-03-17,417,Restaurant,East Ashleyshire,Vegetarian,Breakfast,2025,March,17,"Glover, Wilson and Hudson",Restaurant,"3045 Joshua Fall Suite 109
Khanshire, AL 47705",East Ashleyshire,(315)080-3138
647,Rice,1,2025-03-18,184,Grocery Store,Velazquezview,Vegan,Snacks,2025,March,18,Norris-Townsend,Grocery Store,"1117 Doyle Locks
West Aaron, MO 08423",Velazquezview,(630)461-1996x59800
648,Rice,42,2025-03-23,904,Grocery Store,West Miaside,Non-Vegetarian,Breakfast,2025,March,23,Smith-Morales,Grocery Store,"92861 Megan Extension Apt. 163
Jacobsburgh, MD 32991",West Miaside,481.162.2452x4959
649,Dairy,8,2025-03-30,806,Supermarket,West Samuelfurt,Vegetarian,Lunch,2025,March,30,Stone LLC,Supermarket,"88440 James Lodge Suite 431
Mariaberg, TX 24138",West Samuelfurt,450-595-9061
650,Soup,40,2025-03-16,288,Supermarket,Maynardstad,Non-Vegetarian,Breakfast,2025,March,16,Carlson-Mathis,Supermarket,"98491 Matthews Mall
Lake Juantown, NY 51580",Maynardstad,518.257.3189x434
651,Pasta,36,2025-03-16,72,Catering Service,Jasonstad,Non-Vegetarian,Snacks,2025,March,16,"Ward, Shepherd and Krause",Catering Service,"224 Burns Camp
Christopherborough, VA 76601",Jasonstad,+1-454-823-5622
652,Fruits,44,2025-03-23,634,Supermarket,Colemanton,Non-Vegetarian,Dinner,2025,March,23,Morgan-Blackwell,Supermarket,"5801 Duncan Shoals
West Rachel, TX 93833",Colemanton,(254)215-9233
653,Soup,50,2025-03-25,573,Supermarket,New Thomasmouth,Non-Vegetarian,Breakfast,2025,March,25,Nelson Ltd,Supermarket,"655 Debra Flats
South David, KY 13041",New Thomasmouth,(337)139-2882x85414
654,Bread,2,2025-03-26,765,Grocery Store,South Douglashaven,Vegetarian,Dinner,2025,March,26,Wong-Wilson,Grocery Store,"1663 Lindsey Knoll Suite 148
South Emmachester, LA 53472",South Douglashaven,693-832-6017x426
655,Salad,46,2025-03-27,491,Supermarket,Samanthabury,Non-Vegetarian,Snacks,2025,March,27,Wilkerson-Woods,Supermarket,"51520 Deborah Views Apt. 001
Moranbury, VT 92348",Samanthabury,3597678978
656,Bread,26,2025-03-25,432,Restaurant,Carolchester,Vegetarian,Dinner,2025,March,25,Meyer and Sons,Restaurant,"08209 Eaton Streets Apt. 968
South Laurenside, RI 88383",Carolchester,001-738-662-6338
657,Rice,14,2025-03-28,239,Grocery Store,South Bradleyburgh,Vegan,Lunch,2025,March,28,"Simpson, Thomas and Smith",Grocery Store,"204 Charles Viaduct
Perezfurt, WV 57676",South Bradleyburgh,001-117-114-7043
658,Vegetables,4,2025-03-26,769,Catering Service,Carrport,Non-Vegetarian,Dinner,2025,March,26,Andrews Inc,Catering Service,"26341 Angela Canyon
Wheelerland, RI 53891",Carrport,001-257-656-9260x6347
659,Salad,4,2025-03-27,707,Supermarket,Laurietown,Non-Vegetarian,Dinner,2025,March,27,"Peterson, Lee and Moore",Supermarket,"439 Dana Vista
North Tracyton, TN 34903",Laurietown,710-623-8778x66342
660,Salad,42,2025-03-17,138,Grocery Store,North Sherrimouth,Vegetarian,Snacks,2025,March,17,"Jones, Rojas and Brown",Grocery Store,"3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679
661,Bread,12,2025-03-25,906,Supermarket,West Kevin,Vegan,Dinner,2025,March,25,Wright LLC,Supermarket,"PSC 1473, Box 2158
APO AE 95836",West Kevin,001-515-383-6029x214
662,Soup,47,2025-03-30,498,Grocery Store,East Craig,Vegan,Snacks,2025,March,30,"Jones, Ortega and Rubio",Grocery Store,"61516 Villarreal Lights
South Ashleymouth, OH 60424",East Craig,(993)551-7736x1457
663,Dairy,42,2025-03-24,315,Restaurant,Lake Andrewmouth,Vegan,Snacks,2025,March,24,Nelson LLC,Restaurant,"773 Frazier Ranch
Kellerbury, GA 32205",Lake Andrewmouth,+1-859-029-3911x34890
664,Bread,34,2025-03-20,327,Restaurant,Villaborough,Non-Vegetarian,Breakfast,2025,March,20,"Miller, Conner and Clark",Restaurant,"4464 Shaun Plain Suite 161
Sandraview, TN 76190",Villaborough,+1-075-795-2419x75821
665,Pasta,7,2025-03-18,142,Catering Service,Mitchellmouth,Vegan,Dinner,2025,March,18,"Myers, Kelley and Riley",Catering Service,"374 Murray Run
Port Sarahview, CA 10295",Mitchellmouth,001-912-865-5943x9580
666,Vegetables,47,2025-03-21,835,Catering Service,Thorntonbury,Non-Vegetarian,Dinner,2025,March,21,Smith-Paul,Catering Service,"807 Taylor Stream
New Cameron, AR 20442",Thorntonbury,001-222-287-5923x26280
667,Soup,30,2025-03-21,961,Restaurant,New Amanda,Vegetarian,Lunch,2025,March,21,"Davis, Sanchez and Mendez",Restaurant,"78391 Susan Landing Apt. 690
Cheyennefort, WI 89189",New Amanda,001-696-690-2244
668,Salad,48,2025-03-20,357,Supermarket,Donnaborough,Non-Vegetarian,Snacks,2025,March,20,Carey PLC,Supermarket,"77230 Nicole Row Suite 887
East Joshua, KS 15916",Donnaborough,001-734-038-0600x959
669,Vegetables,14,2025-03-27,164,Grocery Store,Sylviabury,Vegetarian,Dinner,2025,March,27,Yu-Rodriguez,Grocery Store,"144 Armstrong Viaduct Apt. 561
East Ericchester, UT 19438",Sylviabury,017.590.2372
670,Salad,37,2025-03-24,289,Supermarket,Toddstad,Non-Vegetarian,Snacks,2025,March,24,Jenkins-Carpenter,Supermarket,"9447 Dixon Orchard
Port Jacob, DE 27747",Toddstad,1448122181
671,Salad,49,2025-03-24,498,Grocery Store,East Craig,Vegetarian,Breakfast,2025,March,24,"Jones, Ortega and Rubio",Grocery Store,"61516 Villarreal Lights
South Ashleymouth, OH 60424",East Craig,(993)551-7736x1457
672,Bread,2,2025-03-24,555,Grocery Store,South Brenda,Vegetarian,Snacks,2025,March,24,"Valencia, Floyd and Jordan",Grocery Store,"755 James Greens Apt. 111
South Thomaschester, MT 65536",South Brenda,864.386.4484x7247
673,Rice,28,2025-03-20,677,Grocery Store,Williamsmouth,Vegan,Lunch,2025,March,20,"Gonzalez, Dunn and Oconnell",Grocery Store,"778 Richard Glen Suite 654
Cassandrafort, CA 25549",Williamsmouth,+1-605-449-8141x1518
674,Vegetables,34,2025-03-17,518,Grocery Store,Anneville,Vegetarian,Lunch,2025,March,17,"Hill, Davis and Stewart",Grocery Store,"6315 Jonathan Views Suite 276
Jerryhaven, TX 90986",Anneville,+1-608-953-5542x841
675,Soup,25,2025-03-26,117,Restaurant,Amberton,Vegan,Dinner,2025,March,26,"Morales, Wood and Cox",Restaurant,"046 Madeline Plain Apt. 669
Smithbury, MS 53261",Amberton,468.025.0721x72227
676,Soup,15,2025-03-23,577,Catering Service,Lake Donna,Non-Vegetarian,Dinner,2025,March,23,Taylor-Matthews,Catering Service,"073 Cathy Trail Apt. 793
Nelsonfurt, NY 98042",Lake Donna,864-725-3991x8612
677,Dairy,43,2025-03-16,672,Catering Service,North Mariahchester,Vegan,Breakfast,2025,March,16,"Ferguson, Henderson and Watson",Catering Service,"89711 Cassandra Overpass
Williamchester, AZ 28267",North Mariahchester,351-379-8297x4923
678,Pasta,8,2025-03-24,177,Supermarket,South Nicholasville,Vegetarian,Snacks,2025,March,24,Turner-Ramirez,Supermarket,"53362 Woods Viaduct Apt. 059
Ronaldview, SC 94816",South Nicholasville,679.699.5497
679,Bread,24,2025-03-24,698,Grocery Store,Phillipsmouth,Non-Vegetarian,Snacks,2025,March,24,Hawkins-Novak,Grocery Store,"2372 Jessica Lake
Lake Tamara, NY 49712",Phillipsmouth,961.144.7736x679
680,Dairy,47,2025-03-23,499,Catering Service,Jonathanstad,Non-Vegetarian,Snacks,2025,March,23,Blankenship-Lewis,Catering Service,"883 Lee Alley
East Robertview, MI 64109",Jonathanstad,651-552-2403
681,Bread,28,2025-03-27,616,Restaurant,Clarkberg,Non-Vegetarian,Breakfast,2025,March,27,Moore-Flowers,Restaurant,"57451 Davis Port Apt. 531
East John, CT 19104",Clarkberg,(256)326-8681x6129
682,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks,2025,March,25,"Young, Townsend and Mccarthy",Grocery Store,"4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913
683,Soup,28,2025-03-18,726,Supermarket,Shortfurt,Vegetarian,Dinner,2025,March,18,Hancock-Jackson,Supermarket,"75914 Smith Freeway
Burnsshire, KS 10093",Shortfurt,001-769-864-0777x950
684,Rice,39,2025-03-29,221,Supermarket,Walterborough,Vegetarian,Snacks,2025,March,29,Richardson Group,Supermarket,"48378 Morris Pines Apt. 216
Port Williamville, MD 62944",Walterborough,(924)099-7995
685,Rice,39,2025-03-18,332,Restaurant,West Whitneymouth,Vegetarian,Dinner,2025,March,18,Cox LLC,Restaurant,"406 Lucero Mountain Apt. 736
Mollyport, RI 14316",West Whitneymouth,001-018-140-2068x875
686,Salad,15,2025-03-28,707,Supermarket,Laurietown,Vegetarian,Dinner,2025,March,28,"Peterson, Lee and Moore",Supermarket,"439 Dana Vista
North Tracyton, TN 34903",Laurietown,710-623-8778x66342
687,Pasta,5,2025-03-29,326,Supermarket,Lake Alicia,Vegan,Lunch,2025,March,29,"Bender, Jordan and Bennett",Supermarket,"635 Herrera Trafficway
Huynhside, CT 11395",Lake Alicia,001-194-509-7599x83421
688,Salad,6,2025-03-22,536,Restaurant,South Donald,Vegan,Snacks,2025,March,22,Johnson-Farley,Restaurant,"721 Rivera Spurs
Moorebury, WV 76648",South Donald,(969)280-5722
689,Pasta,34,2025-03-21,350,Restaurant,Port Dustin,Vegetarian,Breakfast,2025,March,21,"Scott, Johnson and Villa",Restaurant,"265 Williams Canyon Suite 869
Port Joseph, AR 44255",Port Dustin,001-144-195-6495x72650
690,Fruits,43,2025-03-16,779,Supermarket,New Bobbytown,Vegetarian,Breakfast,2025,March,16,Maynard LLC,Supermarket,"7357 Kimberly Estate
Williamtown, TX 45569",New Bobbytown,416.974.9320x8176
691,Rice,21,2025-03-28,65,Grocery Store,Lake Raymondton,Vegan,Dinner,2025,March,28,Fletcher Inc,Grocery Store,"5294 William Underpass
North Angelaborough, TN 26906",Lake Raymondton,+1-445-003-6513
692,Bread,8,2025-03-17,332,Restaurant,West Whitneymouth,Non-Vegetarian,Dinner,2025,March,17,Cox LLC,Restaurant,"406 Lucero Mountain Apt. 736
Mollyport, RI 14316",West Whitneymouth,001-018-140-2068x875
693,Chicken,6,2025-03-24,563,Grocery Store,East Angela,Vegetarian,Dinner,2025,March,24,Daniels-Kim,Grocery Store,"002 Donald Glen Suite 515
Edwardschester, OR 44523",East Angela,787.621.3654x1971
694,Bread,50,2025-03-22,995,Supermarket,Manningshire,Vegetarian,Dinner,2025,March,22,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762
695,Fruits,17,2025-03-23,176,Restaurant,East John,Vegetarian,Breakfast,2025,March,23,Allen-Mccullough,Restaurant,"3715 White Gardens Apt. 568
South Sarah, AK 76176",East John,8921994982
696,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Non-Vegetarian,Snacks,2025,March,24,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616
697,Chicken,42,2025-03-21,817,Restaurant,Walterton,Vegan,Breakfast,2025,March,21,Mullins Ltd,Restaurant,"762 Young Locks Apt. 246
Brownhaven, WV 44739",Walterton,+1-104-312-3559
698,Rice,16,2025-03-22,872,Supermarket,Ramosville,Non-Vegetarian,Lunch,2025,March,22,Calderon-Torres,Supermarket,"020 Griffin Glen Suite 717
Molinafurt, MS 51202",Ramosville,(793)661-2764
699,Salad,32,2025-03-16,777,Catering Service,Wilsonview,Non-Vegetarian,Dinner,2025,March,16,"Giles, Weiss and Brown",Catering Service,"44972 Lawrence Wall
West Joseph, NC 35887",Wilsonview,6766883967
700,Dairy,10,2025-03-17,840,Restaurant,Cisnerostown,Vegan,Breakfast,2025,March,17,Farmer Ltd,Restaurant,"594 Patel Road Suite 676
Autumnborough, AK 45847",Cisnerostown,924.147.5562x1759
701,Salad,33,2025-03-19,192,Catering Service,Leslieville,Vegetarian,Lunch,2025,March,19,"Hunter, Ballard and Caldwell",Catering Service,"60550 Fleming Branch Suite 560
Jessicashire, UT 62403",Leslieville,001-594-592-2116x9925
702,Bread,6,2025-03-25,806,Supermarket,West Samuelfurt,Vegan,Snacks,2025,March,25,Stone LLC,Supermarket,"88440 James Lodge Suite 431
Mariaberg, TX 24138",West Samuelfurt,450-595-9061
703,Salad,35,2025-03-29,784,Restaurant,Gibsonfort,Vegetarian,Breakfast,2025,March,29,"Wolfe, Hull and Richardson",Restaurant,"98375 Christine Mountains
New Kelly, MD 32374",Gibsonfort,649.210.2886x0203
704,Chicken,43,2025-03-27,518,Grocery Store,Anneville,Non-Vegetarian,Lunch,2025,March,27,"Hill, Davis and Stewart",Grocery Store,"6315 Jonathan Views Suite 276
Jerryhaven, TX 90986",Anneville,+1-608-953-5542x841
705,Fruits,39,2025-03-30,199,Catering Service,Christinamouth,Non-Vegetarian,Breakfast,2025,March,30,"Clark, Evans and Navarro",Catering Service,"1567 Rice Route
Mcbrideton, SD 00586",Christinamouth,+1-260-408-7633x914
706,Dairy,45,2025-03-22,224,Restaurant,East Lindsayville,Non-Vegetarian,Dinner,2025,March,22,Hughes-Jackson,Restaurant,"66899 Johnson Crescent
New Gregoryland, CO 53101",East Lindsayville,998-292-0906
707,Soup,29,2025-03-22,625,Grocery Store,East Lisa,Vegetarian,Dinner,2025,March,22,Whitney-Fields,Grocery Store,"643 Morgan Rapids Apt. 181
Lake Susan, RI 01256",East Lisa,399-479-4880x0272
708,Rice,17,2025-03-22,800,Catering Service,East Amyfurt,Vegan,Lunch,2025,March,22,"Hughes, Fuller and Sanchez",Catering Service,"19447 Michael Locks Apt. 580
Thompsonburgh, NJ 75869",East Amyfurt,(040)473-0155
709,Chicken,15,2025-03-20,127,Restaurant,Jasonland,Vegetarian,Breakfast,2025,March,20,Vasquez LLC,Restaurant,"70060 Chelsea Trace Suite 180
Lopezburgh, AR 16869",Jasonland,731.947.3123
710,Chicken,41,2025-03-22,970,Catering Service,Jeffreybury,Non-Vegetarian,Lunch,2025,March,22,"Lewis, Preston and Price",Catering Service,"6974 Paul Estate
Lake Jacob, NV 24380",Jeffreybury,6685913720
711,Pasta,25,2025-03-17,632,Supermarket,Davidville,Vegan,Breakfast,2025,March,17,"Oliver, Ross and Johnson",Supermarket,"24971 Stephanie Manors Suite 735
East Jessemouth, SD 28563",Davidville,001-179-898-4092
712,Pasta,31,2025-03-18,263,Grocery Store,Chambersfort,Non-Vegetarian,Dinner,2025,March,18,"Lutz, Smith and Martin",Grocery Store,"8964 Reed Valleys Suite 413
Davidborough, MA 78474",Chambersfort,+1-643-647-0236x085
713,Fish,7,2025-03-26,108,Supermarket,East Austin,Vegan,Snacks,2025,March,26,Williams-Cox,Supermarket,"400 Ross Radial
Francomouth, MT 80264",East Austin,082.114.2329
714,Pasta,5,2025-03-25,928,Catering Service,Zimmermanton,Vegetarian,Lunch,2025,March,25,Larson and Sons,Catering Service,"5591 Kathleen Route Apt. 687
South Paul, NC 69885",Zimmermanton,152.836.4864
715,Soup,21,2025-03-23,46,Grocery Store,South Lisaberg,Non-Vegetarian,Breakfast,2025,March,23,"Fisher, Hernandez and Webster",Grocery Store,"8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626
716,Dairy,29,2025-03-21,237,Supermarket,Frederickside,Vegetarian,Snacks,2025,March,21,"White, Crawford and Pearson",Supermarket,"4785 Felicia Circle Suite 239
North Melissa, KY 96802",Frederickside,958.016.7653x7393
717,Salad,40,2025-03-16,108,Supermarket,East Austin,Non-Vegetarian,Breakfast,2025,March,16,Williams-Cox,Supermarket,"400 Ross Radial
Francomouth, MT 80264",East Austin,082.114.2329
718,Vegetables,45,2025-03-28,801,Catering Service,North Joseph,Non-Vegetarian,Dinner,2025,March,28,Black Group,Catering Service,"470 Renee Oval
South Julia, KY 65367",North Joseph,001-996-238-7255x85073
719,Pasta,44,2025-03-20,701,Restaurant,Browntown,Vegan,Snacks,2025,March,20,Pearson-Barry,Restaurant,"9596 Adam Trail Apt. 428
Lake Christopherburgh, TX 14456",Browntown,+1-132-394-9769x75463
720,Dairy,1,2025-03-27,849,Supermarket,South Christopherborough,Vegan,Snacks,2025,March,27,Brown and Sons,Supermarket,"725 Garner Locks
Andrewchester, MI 49979",South Christopherborough,(352)481-4738
721,Vegetables,20,2025-03-22,342,Catering Service,Matthewbury,Non-Vegetarian,Breakfast,2025,March,22,Smith Inc,Catering Service,"00691 Joseph Parks
Matthewville, CO 02023",Matthewbury,+1-340-986-4095
722,Soup,43,2025-03-26,306,Catering Service,North Keith,Vegetarian,Dinner,2025,March,26,"Evans, Wright and Mitchell",Catering Service,"73725 Anthony Way Apt. 971
West Pamela, OH 61366",North Keith,001-726-568-9224
723,Pasta,2,2025-03-25,762,Restaurant,West Lucasville,Vegetarian,Breakfast,2025,March,25,Simmons Group,Restaurant,"86763 Johnson Ramp Suite 259
Adamberg, CT 79300",West Lucasville,002.503.5955x077
724,Dairy,44,2025-03-18,459,Supermarket,Castilloport,Vegetarian,Lunch,2025,March,18,Brown Ltd,Supermarket,"8358 Randy Mission
Markmouth, SC 03456",Castilloport,164.699.6716
725,Soup,47,2025-03-30,846,Supermarket,South Thomasville,Vegetarian,Breakfast,2025,March,30,Miller Inc,Supermarket,"7787 Warren Estates Suite 246
Phillipsburgh, OK 32953",South Thomasville,394.144.5269x2229
726,Soup,27,2025-03-22,719,Restaurant,East Cynthia,Vegetarian,Breakfast,2025,March,22,Graham PLC,Restaurant,"718 Christina Fall
New Martinville, WV 97137",East Cynthia,743.262.1457x01922
727,Chicken,3,2025-03-18,285,Restaurant,West Corey,Vegetarian,Lunch,2025,March,18,Sanchez-Fisher,Restaurant,"77514 Todd Creek Apt. 870
East Ashley, ND 47642",West Corey,971.803.6233x098
728,Dairy,28,2025-03-28,265,Catering Service,New Douglas,Vegetarian,Dinner,2025,March,28,Simmons-Mcdaniel,Catering Service,"237 Jason Trail
East Jacobborough, VT 07794",New Douglas,175-617-1876
729,Rice,42,2025-03-30,253,Catering Service,Sharonton,Vegan,Lunch,2025,March,30,Gonzales-Keith,Catering Service,"4934 Mitchell Lake
Sharonchester, NJ 09163",Sharonton,986-491-7149x656
730,Soup,15,2025-03-19,372,Restaurant,Lewisberg,Vegan,Lunch,2025,March,19,Elliott-Jones,Restaurant,"Unit 8546 Box 6518
DPO AE 36672",Lewisberg,690.272.6499
731,Fruits,42,2025-03-30,324,Grocery Store,East Elizabeth,Vegetarian,Snacks,2025,March,30,Roberts Group,Grocery Store,"160 Sheri Course
Mossfurt, MO 13285",East Elizabeth,043-467-7558x957
732,Soup,29,2025-03-18,734,Catering Service,Port Anita,Vegan,Dinner,2025,March,18,Patterson-Collins,Catering Service,"507 Kelly Plain Suite 072
South Christopher, CA 06744",Port Anita,+1-466-124-4012x842
733,Pasta,31,2025-03-26,736,Supermarket,East Anthony,Vegetarian,Snacks,2025,March,26,Reed LLC,Supermarket,"9132 Garcia Estates
North Carolynshire, TX 77749",East Anthony,427.554.1262
734,Vegetables,5,2025-03-27,125,Supermarket,Lake April,Non-Vegetarian,Lunch,2025,March,27,Brown-Grimes,Supermarket,"71570 Jason Spurs Apt. 697
Melissaton, ID 56125",Lake April,492-029-0285x3479
